timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m_direction,wind10m_speed,country
30,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 4}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 4}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': 10}, {'layer': '500mb', 'rh': 7}, {'layer': '450mb', 'rh': 12}, {'layer': '400mb', 'rh': 14}, {'layer': '350mb', 'rh': 13}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 12}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 325, 'speed': 5}, {'layer': '900mb', 'direction': 320, 'speed': 5}, {'layer': '850mb', 'direction': 315, 'speed': 4}, {'layer': '800mb', 'direction': 310, 'speed': 4}, {'layer': '750mb', 'direction': 310, 'speed': 4}, {'layer': '700mb', 'direction': 305, 'speed': 4}, {'layer': '650mb', 'direction': 285, 'speed': 4}, {'layer': '600mb', 'direction': 295, 'speed': 4}, {'layer': '550mb', 'direction': 295, 'speed': 3}, {'layer': '500mb', 'direction': 255, 'speed': 4}, {'layer': '450mb', 'direction': 250, 'speed': 5}, {'layer': '400mb', 'direction': 255, 'speed': 6}, {'layer': '350mb', 'direction': 260, 'speed': 6}, {'layer': '300mb', 'direction': 265, 'speed': 7}, {'layer': '250mb', 'direction': 255, 'speed': 7}, {'layer': '200mb', 'direction': 265, 'speed': 6}]",11,6,13,1026,none,1,0,345,4,usa
33,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 14}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': -1}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 8}, {'layer': '500mb', 'rh': 12}, {'layer': '450mb', 'rh': 16}, {'layer': '400mb', 'rh': 13}, {'layer': '350mb', 'rh': 9}, {'layer': '300mb', 'rh': 11}, {'layer': '250mb', 'rh': 11}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 330, 'speed': 5}, {'layer': '900mb', 'direction': 325, 'speed': 5}, {'layer': '850mb', 'direction': 315, 'speed': 4}, {'layer': '800mb', 'direction': 305, 'speed': 4}, {'layer': '750mb', 'direction': 305, 'speed': 5}, {'layer': '700mb', 'direction': 300, 'speed': 5}, {'layer': '650mb', 'direction': 300, 'speed': 4}, {'layer': '600mb', 'direction': 300, 'speed': 4}, {'layer': '550mb', 'direction': 295, 'speed': 4}, {'layer': '500mb', 'direction': 285, 'speed': 5}, {'layer': '450mb', 'direction': 270, 'speed': 5}, {'layer': '400mb', 'direction': 265, 'speed': 6}, {'layer': '350mb', 'direction': 270, 'speed': 6}, {'layer': '300mb', 'direction': 270, 'speed': 7}, {'layer': '250mb', 'direction': 260, 'speed': 7}, {'layer': '200mb', 'direction': 265, 'speed': 6}]",11,6,13,1024,none,1,0,345,4,usa
36,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 15}, {'layer': '750mb', 'rh': 15}, {'layer': '700mb', 'rh': 15}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': 16}, {'layer': '450mb', 'rh': 16}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 11}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 330, 'speed': 5}, {'layer': '900mb', 'direction': 325, 'speed': 5}, {'layer': '850mb', 'direction': 325, 'speed': 5}, {'layer': '800mb', 'direction': 320, 'speed': 5}, {'layer': '750mb', 'direction': 310, 'speed': 5}, {'layer': '700mb', 'direction': 295, 'speed': 5}, {'layer': '650mb', 'direction': 280, 'speed': 5}, {'layer': '600mb', 'direction': 280, 'speed': 5}, {'layer': '550mb', 'direction': 275, 'speed': 5}, {'layer': '500mb', 'direction': 275, 'speed': 6}, {'layer': '450mb', 'direction': 275, 'speed': 6}, {'layer': '400mb', 'direction': 275, 'speed': 6}, {'layer': '350mb', 'direction': 260, 'speed': 6}, {'layer': '300mb', 'direction': 255, 'speed': 6}, {'layer': '250mb', 'direction': 235, 'speed': 6}, {'layer': '200mb', 'direction': 255, 'speed': 6}]",11,6,13,1023,none,1,0,355,5,usa
39,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': 16}, {'layer': '750mb', 'rh': 15}, {'layer': '700mb', 'rh': 15}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 16}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 12}, {'layer': '400mb', 'rh': 2}, {'layer': '350mb', 'rh': 4}, {'layer': '300mb', 'rh': 11}, {'layer': '250mb', 'rh': 14}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 335, 'speed': 6}, {'layer': '900mb', 'direction': 330, 'speed': 6}, {'layer': '850mb', 'direction': 325, 'speed': 6}, {'layer': '800mb', 'direction': 310, 'speed': 6}, {'layer': '750mb', 'direction': 305, 'speed': 6}, {'layer': '700mb', 'direction': 295, 'speed': 6}, {'layer': '650mb', 'direction': 280, 'speed': 6}, {'layer': '600mb', 'direction': 285, 'speed': 6}, {'layer': '550mb', 'direction': 290, 'speed': 5}, {'layer': '500mb', 'direction': 290, 'speed': 5}, {'layer': '450mb', 'direction': 275, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 240, 'speed': 5}, {'layer': '300mb', 'direction': 200, 'speed': 7}, {'layer': '250mb', 'direction': 205, 'speed': 6}, {'layer': '200mb', 'direction': 225, 'speed': 6}]",11,6,13,1023,rain,2,0,355,5,usa
42,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 16}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 15}, {'layer': '750mb', 'rh': 14}, {'layer': '700mb', 'rh': 13}, {'layer': '650mb', 'rh': 13}, {'layer': '600mb', 'rh': 10}, {'layer': '550mb', 'rh': 3}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 2}, {'layer': '400mb', 'rh': 6}, {'layer': '350mb', 'rh': 10}, {'layer': '300mb', 'rh': 7}, {'layer': '250mb', 'rh': 15}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 330, 'speed': 7}, {'layer': '900mb', 'direction': 305, 'speed': 6}, {'layer': '850mb', 'direction': 295, 'speed': 5}, {'layer': '800mb', 'direction': 295, 'speed': 6}, {'layer': '750mb', 'direction': 290, 'speed': 6}, {'layer': '700mb', 'direction': 285, 'speed': 6}, {'layer': '650mb', 'direction': 285, 'speed': 6}, {'layer': '600mb', 'direction': 275, 'speed': 5}, {'layer': '550mb', 'direction': 270, 'speed': 5}, {'layer': '500mb', 'direction': 265, 'speed': 5}, {'layer': '450mb', 'direction': 240, 'speed': 5}, {'layer': '400mb', 'direction': 230, 'speed': 5}, {'layer': '350mb', 'direction': 215, 'speed': 5}, {'layer': '300mb', 'direction': 205, 'speed': 6}, {'layer': '250mb', 'direction': 210, 'speed': 6}, {'layer': '200mb', 'direction': 225, 'speed': 7}]",12,6,14,1021,rain,3,0,340,5,usa
45,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 16}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 15}, {'layer': '750mb', 'rh': 15}, {'layer': '700mb', 'rh': 15}, {'layer': '650mb', 'rh': 3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': 3}, {'layer': '450mb', 'rh': 6}, {'layer': '400mb', 'rh': 11}, {'layer': '350mb', 'rh': 13}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 13}, {'layer': '200mb', 'rh': 10}]","[{'layer': '950mb', 'direction': 300, 'speed': 6}, {'layer': '900mb', 'direction': 305, 'speed': 5}, {'layer': '850mb', 'direction': 300, 'speed': 5}, {'layer': '800mb', 'direction': 295, 'speed': 5}, {'layer': '750mb', 'direction': 300, 'speed': 5}, {'layer': '700mb', 'direction': 300, 'speed': 5}, {'layer': '650mb', 'direction': 280, 'speed': 5}, {'layer': '600mb', 'direction': 275, 'speed': 5}, {'layer': '550mb', 'direction': 270, 'speed': 5}, {'layer': '500mb', 'direction': 260, 'speed': 5}, {'layer': '450mb', 'direction': 265, 'speed': 5}, {'layer': '400mb', 'direction': 250, 'speed': 5}, {'layer': '350mb', 'direction': 230, 'speed': 5}, {'layer': '300mb', 'direction': 220, 'speed': 6}, {'layer': '250mb', 'direction': 220, 'speed': 6}, {'layer': '200mb', 'direction': 215, 'speed': 7}]",11,6,15,1020,rain,3,0,305,5,usa
48,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': 8}, {'layer': '450mb', 'rh': 12}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 12}, {'layer': '200mb', 'rh': 9}]","[{'layer': '950mb', 'direction': 295, 'speed': 5}, {'layer': '900mb', 'direction': 290, 'speed': 5}, {'layer': '850mb', 'direction': 295, 'speed': 5}, {'layer': '800mb', 'direction': 300, 'speed': 6}, {'layer': '750mb', 'direction': 295, 'speed': 6}, {'layer': '700mb', 'direction': 285, 'speed': 5}, {'layer': '650mb', 'direction': 280, 'speed': 5}, {'layer': '600mb', 'direction': 275, 'speed': 5}, {'layer': '550mb', 'direction': 275, 'speed': 5}, {'layer': '500mb', 'direction': 265, 'speed': 5}, {'layer': '450mb', 'direction': 265, 'speed': 6}, {'layer': '400mb', 'direction': 260, 'speed': 5}, {'layer': '350mb', 'direction': 245, 'speed': 5}, {'layer': '300mb', 'direction': 245, 'speed': 5}, {'layer': '250mb', 'direction': 235, 'speed': 6}, {'layer': '200mb', 'direction': 230, 'speed': 7}]",11,6,14,1021,rain,3,0,320,3,usa
51,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': 9}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 15}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 295, 'speed': 5}, {'layer': '900mb', 'direction': 295, 'speed': 5}, {'layer': '850mb', 'direction': 295, 'speed': 6}, {'layer': '800mb', 'direction': 295, 'speed': 6}, {'layer': '750mb', 'direction': 285, 'speed': 5}, {'layer': '700mb', 'direction': 280, 'speed': 5}, {'layer': '650mb', 'direction': 280, 'speed': 5}, {'layer': '600mb', 'direction': 280, 'speed': 5}, {'layer': '550mb', 'direction': 280, 'speed': 5}, {'layer': '500mb', 'direction': 275, 'speed': 5}, {'layer': '450mb', 'direction': 270, 'speed': 5}, {'layer': '400mb', 'direction': 280, 'speed': 5}, {'layer': '350mb', 'direction': 285, 'speed': 6}, {'layer': '300mb', 'direction': 265, 'speed': 6}, {'layer': '250mb', 'direction': 255, 'speed': 6}, {'layer': '200mb', 'direction': 240, 'speed': 6}]",12,6,14,1021,rain,3,0,315,4,usa
54,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': -4}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 14}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 16}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 295, 'speed': 6}, {'layer': '900mb', 'direction': 300, 'speed': 6}, {'layer': '850mb', 'direction': 300, 'speed': 6}, {'layer': '800mb', 'direction': 290, 'speed': 5}, {'layer': '750mb', 'direction': 285, 'speed': 5}, {'layer': '700mb', 'direction': 275, 'speed': 5}, {'layer': '650mb', 'direction': 270, 'speed': 6}, {'layer': '600mb', 'direction': 270, 'speed': 6}, {'layer': '550mb', 'direction': 285, 'speed': 6}, {'layer': '500mb', 'direction': 290, 'speed': 6}, {'layer': '450mb', 'direction': 285, 'speed': 6}, {'layer': '400mb', 'direction': 280, 'speed': 6}, {'layer': '350mb', 'direction': 270, 'speed': 6}, {'layer': '300mb', 'direction': 265, 'speed': 6}, {'layer': '250mb', 'direction': 260, 'speed': 6}, {'layer': '200mb', 'direction': 250, 'speed': 6}]",11,6,14,1021,none,3,0,300,4,usa
57,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 5}, {'layer': '850mb', 'rh': 0}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 12}, {'layer': '650mb', 'rh': 14}, {'layer': '600mb', 'rh': 13}, {'layer': '550mb', 'rh': 14}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 12}, {'layer': '400mb', 'rh': 3}, {'layer': '350mb', 'rh': 4}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 10}]","[{'layer': '950mb', 'direction': 290, 'speed': 6}, {'layer': '900mb', 'direction': 290, 'speed': 5}, {'layer': '850mb', 'direction': 280, 'speed': 5}, {'layer': '800mb', 'direction': 275, 'speed': 5}, {'layer': '750mb', 'direction': 270, 'speed': 5}, {'layer': '700mb', 'direction': 270, 'speed': 6}, {'layer': '650mb', 'direction': 260, 'speed': 6}, {'layer': '600mb', 'direction': 255, 'speed': 6}, {'layer': '550mb', 'direction': 255, 'speed': 6}, {'layer': '500mb', 'direction': 260, 'speed': 6}, {'layer': '450mb', 'direction': 255, 'speed': 6}, {'layer': '400mb', 'direction': 255, 'speed': 6}, {'layer': '350mb', 'direction': 260, 'speed': 6}, {'layer': '300mb', 'direction': 250, 'speed': 6}, {'layer': '250mb', 'direction': 240, 'speed': 7}, {'layer': '200mb', 'direction': 240, 'speed': 7}]",11,10,12,1020,none,3,0,300,4,usa
60,8,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 12}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 11}, {'layer': '550mb', 'rh': 14}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 9}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 15}, {'layer': '200mb', 'rh': 8}]","[{'layer': '950mb', 'direction': 290, 'speed': 5}, {'layer': '900mb', 'direction': 280, 'speed': 5}, {'layer': '850mb', 'direction': 280, 'speed': 5}, {'layer': '800mb', 'direction': 275, 'speed': 5}, {'layer': '750mb', 'direction': 275, 'speed': 6}, {'layer': '700mb', 'direction': 270, 'speed': 6}, {'layer': '650mb', 'direction': 270, 'speed': 6}, {'layer': '600mb', 'direction': 265, 'speed': 6}, {'layer': '550mb', 'direction': 260, 'speed': 6}, {'layer': '500mb', 'direction': 255, 'speed': 6}, {'layer': '450mb', 'direction': 255, 'speed': 6}, {'layer': '400mb', 'direction': 255, 'speed': 6}, {'layer': '350mb', 'direction': 255, 'speed': 7}, {'layer': '300mb', 'direction': 255, 'speed': 7}, {'layer': '250mb', 'direction': 240, 'speed': 9}, {'layer': '200mb', 'direction': 235, 'speed': 8}]",11,6,13,1020,none,3,0,305,5,usa
63,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 11}, {'layer': '550mb', 'rh': 12}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 16}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 13}]","[{'layer': '950mb', 'direction': 295, 'speed': 6}, {'layer': '900mb', 'direction': 290, 'speed': 5}, {'layer': '850mb', 'direction': 285, 'speed': 6}, {'layer': '800mb', 'direction': 280, 'speed': 6}, {'layer': '750mb', 'direction': 280, 'speed': 6}, {'layer': '700mb', 'direction': 280, 'speed': 6}, {'layer': '650mb', 'direction': 275, 'speed': 6}, {'layer': '600mb', 'direction': 265, 'speed': 6}, {'layer': '550mb', 'direction': 260, 'speed': 6}, {'layer': '500mb', 'direction': 265, 'speed': 6}, {'layer': '450mb', 'direction': 260, 'speed': 6}, {'layer': '400mb', 'direction': 260, 'speed': 6}, {'layer': '350mb', 'direction': 255, 'speed': 7}, {'layer': '300mb', 'direction': 260, 'speed': 7}, {'layer': '250mb', 'direction': 250, 'speed': 8}, {'layer': '200mb', 'direction': 245, 'speed': 9}]",11,6,13,1020,none,3,0,315,5,usa
66,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 9}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': 13}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 16}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 14}]","[{'layer': '950mb', 'direction': 300, 'speed': 6}, {'layer': '900mb', 'direction': 295, 'speed': 6}, {'layer': '850mb', 'direction': 295, 'speed': 6}, {'layer': '800mb', 'direction': 290, 'speed': 6}, {'layer': '750mb', 'direction': 290, 'speed': 6}, {'layer': '700mb', 'direction': 290, 'speed': 6}, {'layer': '650mb', 'direction': 290, 'speed': 6}, {'layer': '600mb', 'direction': 280, 'speed': 6}, {'layer': '550mb', 'direction': 275, 'speed': 6}, {'layer': '500mb', 'direction': 270, 'speed': 7}, {'layer': '450mb', 'direction': 270, 'speed': 7}, {'layer': '400mb', 'direction': 265, 'speed': 7}, {'layer': '350mb', 'direction': 265, 'speed': 7}, {'layer': '300mb', 'direction': 260, 'speed': 8}, {'layer': '250mb', 'direction': 260, 'speed': 9}, {'layer': '200mb', 'direction': 250, 'speed': 10}]",12,6,13,1017,none,3,0,315,5,usa
69,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 9}, {'layer': '650mb', 'rh': 8}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': 8}, {'layer': '500mb', 'rh': 13}, {'layer': '450mb', 'rh': 16}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 15}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 295, 'speed': 6}, {'layer': '900mb', 'direction': 295, 'speed': 6}, {'layer': '850mb', 'direction': 295, 'speed': 6}, {'layer': '800mb', 'direction': 290, 'speed': 7}, {'layer': '750mb', 'direction': 290, 'speed': 7}, {'layer': '700mb', 'direction': 290, 'speed': 7}, {'layer': '650mb', 'direction': 290, 'speed': 7}, {'layer': '600mb', 'direction': 290, 'speed': 7}, {'layer': '550mb', 'direction': 285, 'speed': 7}, {'layer': '500mb', 'direction': 285, 'speed': 7}, {'layer': '450mb', 'direction': 280, 'speed': 8}, {'layer': '400mb', 'direction': 275, 'speed': 8}, {'layer': '350mb', 'direction': 275, 'speed': 8}, {'layer': '300mb', 'direction': 270, 'speed': 9}, {'layer': '250mb', 'direction': 270, 'speed': 9}, {'layer': '200mb', 'direction': 265, 'speed': 10}]",12,6,13,1015,none,3,0,315,5,usa
72,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': 9}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 16}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 14}]","[{'layer': '950mb', 'direction': 290, 'speed': 7}, {'layer': '900mb', 'direction': 285, 'speed': 7}, {'layer': '850mb', 'direction': 285, 'speed': 7}, {'layer': '800mb', 'direction': 285, 'speed': 7}, {'layer': '750mb', 'direction': 285, 'speed': 7}, {'layer': '700mb', 'direction': 290, 'speed': 7}, {'layer': '650mb', 'direction': 295, 'speed': 7}, {'layer': '600mb', 'direction': 295, 'speed': 7}, {'layer': '550mb', 'direction': 290, 'speed': 8}, {'layer': '500mb', 'direction': 290, 'speed': 8}, {'layer': '450mb', 'direction': 285, 'speed': 9}, {'layer': '400mb', 'direction': 280, 'speed': 9}, {'layer': '350mb', 'direction': 280, 'speed': 9}, {'layer': '300mb', 'direction': 280, 'speed': 9}, {'layer': '250mb', 'direction': 275, 'speed': 11}, {'layer': '200mb', 'direction': 270, 'speed': 12}]",12,6,13,1014,none,3,0,315,5,usa
75,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 16}, {'layer': '900mb', 'rh': 16}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 15}, {'layer': '750mb', 'rh': 15}, {'layer': '700mb', 'rh': 13}, {'layer': '650mb', 'rh': 13}, {'layer': '600mb', 'rh': 12}, {'layer': '550mb', 'rh': 14}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 14}, {'layer': '400mb', 'rh': 14}, {'layer': '350mb', 'rh': 13}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 11}]","[{'layer': '950mb', 'direction': 285, 'speed': 6}, {'layer': '900mb', 'direction': 275, 'speed': 7}, {'layer': '850mb', 'direction': 270, 'speed': 7}, {'layer': '800mb', 'direction': 280, 'speed': 7}, {'layer': '750mb', 'direction': 285, 'speed': 8}, {'layer': '700mb', 'direction': 290, 'speed': 8}, {'layer': '650mb', 'direction': 295, 'speed': 8}, {'layer': '600mb', 'direction': 295, 'speed': 9}, {'layer': '550mb', 'direction': 290, 'speed': 9}, {'layer': '500mb', 'direction': 290, 'speed': 10}, {'layer': '450mb', 'direction': 285, 'speed': 10}, {'layer': '400mb', 'direction': 280, 'speed': 10}, {'layer': '350mb', 'direction': 285, 'speed': 10}, {'layer': '300mb', 'direction': 275, 'speed': 12}, {'layer': '250mb', 'direction': 280, 'speed': 12}, {'layer': '200mb', 'direction': 270, 'speed': 13}]",11,6,14,1017,rain,3,0,265,5,usa
78,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 14}, {'layer': '750mb', 'rh': 15}, {'layer': '700mb', 'rh': 15}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 14}, {'layer': '550mb', 'rh': 10}, {'layer': '500mb', 'rh': 15}, {'layer': '450mb', 'rh': 16}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 255, 'speed': 5}, {'layer': '900mb', 'direction': 260, 'speed': 6}, {'layer': '850mb', 'direction': 280, 'speed': 7}, {'layer': '800mb', 'direction': 275, 'speed': 7}, {'layer': '750mb', 'direction': 280, 'speed': 7}, {'layer': '700mb', 'direction': 280, 'speed': 7}, {'layer': '650mb', 'direction': 285, 'speed': 8}, {'layer': '600mb', 'direction': 290, 'speed': 9}, {'layer': '550mb', 'direction': 290, 'speed': 10}, {'layer': '500mb', 'direction': 290, 'speed': 11}, {'layer': '450mb', 'direction': 280, 'speed': 11}, {'layer': '400mb', 'direction': 285, 'speed': 11}, {'layer': '350mb', 'direction': 285, 'speed': 11}, {'layer': '300mb', 'direction': 285, 'speed': 12}, {'layer': '250mb', 'direction': 285, 'speed': 12}, {'layer': '200mb', 'direction': 275, 'speed': 13}]",10,10,11,1018,rain,3,0,255,4,usa
